"countryname","countrycode","regionname","regioncode","jurisdiction","date","c1_school.closing","c1_flag","c2_workplace.closing","c2_flag","c3_cancel.public.events","c3_flag","c4_restrictions.on.gatherings","c4_flag","c5_close.public.transport","c5_flag","c6_stay.at.home.requirements","c6_flag","c7_restrictions.on.internal.movement","c7_flag","c8_international.travel.controls","e1_income.support","e1_flag","e2_debt.contract.relief","e3_fiscal.measures","e4_international.support","h1_public.information.campaigns","h1_flag","h2_testing.policy","h3_contact.tracing","h4_emergency.investment.in.healthcare","h5_investment.in.vaccines","h6_facial.coverings","h6_flag","h7_vaccination.policy","h7_flag","m1_wildcard","confirmedcases","confirmeddeaths","stringencyindex","stringencyindexfordisplay","stringencylegacyindex","stringencylegacyindexfordisplay","governmentresponseindex","governmentresponseindexfordisplay","containmenthealthindex","containmenthealthindexfordisplay","economicsupportindex","economicsupportindexfordisplay","cases","deaths","avgcases7days","avgdeaths7days","population","iso2","ccfr_date","ccfr_countrycode","ccfr_population","ccfr_cases","ccfr_deaths","ccfr_cum_cases","ccfr_cum_deaths","ccfr_cases_infected","ccfr_cases_infected_low","ccfr_cases_infected_high","ccfr_cases_daily","ccfr_cases_contagious","ccfr_cases_active","ccfr_p_cases_infected","ccfr_p_cases_infected_low","ccfr_p_cases_infected_high","ccfr_p_cases_daily","ccfr_p_cases_contagious","ccfr_p_cases_active"
"United Kingdom","GBR","Scotland","UK_SCO","STATE_TOTAL",2020-05-28,3,1,3,1,2,1,4,1,1,1,2,1,2,1,0,2,1,2,0,0,2,1,2,1,0,0,1,1,0,NA,NA,17588,2316,79.63,79.63,80.95,80.95,70.56,70.56,66.03,66.03,100,100,55,12,70.1428571428571,13.5714285714286,5454000,"UK_SCO","2020/05/28","GB",66647112,55,12,17587,2315,187010.69486859,186522.877779919,187499.787755247,0,2660.0735010643,12005.0289660186,0.00280598347410147,0.00279866407084405,0.00281332201994359,0,3.99128097413178e-05,0.000180128269714351
"United Kingdom","GBR","Scotland","UK_SCO","STATE_TOTAL",2020-05-29,3,1,2,1,2,1,4,1,1,1,1,1,2,1,0,2,1,2,24640000,0,2,1,2,1,0,0,1,1,0,NA,NA,17617,2331,72.22,72.22,77.38,77.38,66.11,66.11,60.9,60.9,100,100,29,15,61.1428571428571,12.2857142857143,5454000,"UK_SCO","2020/05/29","GB",66647112,29,15,17616,2330,186843.230205978,186356.65771201,187331.073128354,0,2660.0735010643,12005.0289660186,0.00280347076713509,0.00279617003827578,0.00281079055801179,0,3.99128097413178e-05,0.000180128269714351
"United Kingdom","GBR","Scotland","UK_SCO","STATE_TOTAL",2020-05-30,3,1,2,1,2,1,4,1,1,1,1,1,2,1,0,2,1,2,0,0,2,1,2,1,0,0,1,1,0,NA,NA,17657,2353,72.22,72.22,77.38,77.38,66.11,66.11,60.9,60.9,100,100,40,22,59.7142857142857,13.1428571428571,5454000,"UK_SCO","2020/05/30","GB",66647112,40,22,17656,2352,187448.28618016,186961.416943992,187936.423280346,0,2660.0735010643,12005.0289660186,0.00281254926965418,0.00280524408835587,0.00281987347449273,0,3.99128097413178e-05,0.000180128269714351
"United Kingdom","GBR","Scotland","UK_SCO","STATE_TOTAL",2020-05-31,3,1,2,1,2,1,4,1,1,1,1,1,2,1,0,2,1,2,0,0,2,1,2,1,0,0,1,1,0,NA,NA,17680,2362,72.22,72.22,77.38,77.38,66.11,66.11,60.9,60.9,100,100,23,9,55.2857142857143,13.1428571428571,5454000,"UK_SCO","2020/05/31","GB",66647112,23,9,17679,2361,186935.991931067,186450.866901082,187422.379204015,0,2660.0735010643,11825.943347651,0.00280486260126421,0.00279758359073507,0.00281216055099304,0,3.99128097413178e-05,0.000177441197266747
"United Kingdom","GBR","Scotland","UK_SCO","STATE_TOTAL",2020-06-01,3,1,2,1,2,1,4,1,1,1,1,1,2,1,0,2,1,2,0,0,2,1,2,1,0,0,1,1,0,NA,NA,17718,2363,72.22,72.22,77.38,77.38,66.11,66.11,60.9,60.9,100,100,38,1,46.8571428571429,12.8571428571429,5454000,"UK_SCO","2020/06/01","GB",66647112,38,1,17717,2362,186053.794627361,185570.86011958,186537.985936661,0,2660.0735010643,6021.09948526486,0.00279162575907807,0.00278437961602267,0.00279889075968755,0,3.99128097413178e-05,9.0342991685294e-05
"United Kingdom","GBR","Scotland","UK_SCO","STATE_TOTAL",2020-06-02,3,1,2,1,2,1,4,1,1,1,1,1,2,1,0,2,1,2,0,0,2,1,2,1,0,0,1,1,0,NA,NA,17763,2375,72.22,72.22,77.38,77.38,66.11,66.11,60.9,60.9,100,100,45,12,42.2857142857143,12,5454000,"UK_SCO","2020/06/02","GB",66647112,45,12,17762,2374,186208.539907265,185725.8330319,186692.501351924,0,2660.0735010643,3879.21603200454,0.00279394761932467,0.00278670489175736,0.00280120917095289,0,3.99128097413178e-05,5.82053132625542e-05
"United Kingdom","GBR","Scotland","UK_SCO","STATE_TOTAL",2020-06-03,3,1,2,1,2,1,4,1,1,1,1,1,2,1,0,2,1,2,0,0,2,1,2,1,0,0,1,1,0,NA,NA,17798,2386,72.22,72.22,77.38,77.38,66.11,66.11,60.9,60.9,100,100,35,11,37.8571428571429,11.7142857142857,5454000,"UK_SCO","2020/06/03","GB",66647112,35,11,17797,2385,186260.970380881,185778.695248508,186744.497482987,0,1574.64536519611,2660.0735010643,0.0027947343071802,0.00278749805765789,0.00280198934175852,0,2.36266106353732e-05,3.99128097413178e-05
"United Kingdom","GBR","Scotland","UK_SCO","STATE_TOTAL",2020-06-04,3,1,2,1,2,1,4,1,1,1,1,1,2,1,0,2,1,2,0,0,2,1,2,1,0,0,1,1,0,NA,NA,17833,2395,72.22,72.22,77.38,77.38,66.11,66.11,60.9,60.9,100,100,35,9,35,11.2857142857143,5454000,"UK_SCO","2020/06/04","GB",66647112,35,9,17832,2394,186228.1248705,185746.378572162,186711.120611749,0,1.13686837721616e-13,2660.0735010643,0.00279424147996841,0.00278701316528407,0.00280148854179532,0,1.70580291193437e-21,3.99128097413178e-05
"United Kingdom","GBR","Scotland","UK_SCO","STATE_TOTAL",2020-06-05,3,1,2,1,2,1,4,1,1,1,1,1,2,1,0,2,1,2,0,0,2,1,2,1,0,0,1,1,0,NA,NA,17857,2409,72.22,72.22,77.38,77.38,66.11,66.11,60.9,60.9,100,100,24,14,34.2857142857143,11.1428571428571,5454000,"UK_SCO","2020/06/05","GB",66647112,24,14,17856,2408,186532.428781619,186050.659967504,187015.445111815,0,1.13686837721616e-13,2660.0735010643,0.00279880737790437,0.00279157872538429,0.00280605474865611,0,1.70580291193437e-21,3.99128097413178e-05
"United Kingdom","GBR","Scotland","UK_SCO","STATE_TOTAL",2020-06-06,3,1,2,1,2,1,4,1,1,1,1,1,2,1,0,2,1,2,0,0,2,1,2,1,0,0,1,1,0,NA,NA,17879,2415,72.22,72.22,77.38,77.38,66.11,66.11,60.9,60.9,100,100,22,6,31.7142857142857,8.85714285714286,5454000,"UK_SCO","2020/06/06","GB",66647112,22,6,17878,2414,186256.108398289,185775.314842598,186738.146265924,0,1.13686837721616e-13,2660.0735010643,0.00279466135604329,0.00278744733669177,0.0028018940455503,0,1.70580291193437e-21,3.99128097413178e-05
"United Kingdom","GBR","Scotland","UK_SCO","STATE_TOTAL",2020-06-07,3,1,2,1,2,1,4,1,1,1,1,1,2,1,0,2,1,2,380000,0,2,1,2,1,0,0,1,1,0,NA,NA,17896,2415,72.22,72.22,77.38,77.38,66.11,66.11,60.9,60.9,100,100,17,0,30.8571428571429,7.57142857142857,5454000,"UK_SCO","2020/06/07","GB",66647112,17,0,17895,2414,185527.27686878,185048.259712569,186007.534011989,0,1.13686837721616e-13,2660.0735010643,0.00278372567544683,0.0027765383099056,0.00279093164625032,0,1.70580291193437e-21,3.99128097413178e-05
"United Kingdom","GBR","Scotland","UK_SCO","STATE_TOTAL",2020-06-08,3,1,2,1,2,1,4,1,1,1,1,1,2,1,2,2,1,2,0,0,2,1,2,1,0,0,1,1,0,NA,NA,17914,2415,77.78,77.78,84.52,84.52,69.44,69.44,64.74,64.74,100,100,18,0,28,7.42857142857143,5454000,"UK_SCO","2020/06/08","GB",66647112,18,0,17913,2414,184870.887328955,184393.467616097,185349.543146242,0,1.13686837721616e-13,2660.0735010643,0.00277387694351939,0.00276671354665897,0.00278105888738648,0,1.70580291193437e-21,3.99128097413178e-05
"United Kingdom","GBR","Scotland","UK_SCO","STATE_TOTAL",2020-06-09,3,1,2,1,2,1,4,1,1,1,1,1,2,1,2,2,1,2,0,0,2,1,2,1,0,0,1,1,0,NA,NA,17941,2422,77.78,77.78,84.52,84.52,69.44,69.44,64.74,64.74,100,100,27,7,25.4285714285714,6.71428571428571,5454000,"UK_SCO","2020/06/09","GB",66647112,27,7,17940,2421,184900.644090751,184423.490279057,185379.032429347,0,1.13686837721616e-13,1574.64536519611,0.00277432342590856,0.00276716401873583,0.00278150135641807,0,1.70580291193437e-21,2.36266106353732e-05
"United Kingdom","GBR","Scotland","UK_SCO","STATE_TOTAL",2020-06-10,3,1,2,1,2,1,4,1,1,1,1,1,2,1,2,2,1,2,0,0,2,1,2,1,0,0,1,1,0,NA,NA,17970,2434,77.78,77.78,84.52,84.52,69.44,69.44,64.74,64.74,100,100,29,12,24.5714285714286,6.85714285714286,5454000,"UK_SCO","2020/06/10","GB",66647112,29,12,17969,2433,185381.764393679,184904.023853715,185860.739282245,0,1.13686837721616e-13,1.19371179607697e-12,0.00278154234790667,0.00277437413722766,0.0027887290792472,0,1.70580291193437e-21,1.79109305753109e-20
"United Kingdom","GBR","Scotland","UK_SCO","STATE_TOTAL",2020-06-11,3,1,2,1,2,1,4,1,1,1,1,1,2,1,2,2,1,2,13860000,0,2,1,2,1,0,0,1,1,0,NA,NA,17991,2439,77.78,77.78,84.52,84.52,69.44,69.44,64.74,64.74,100,100,21,5,22.5714285714286,6.28571428571429,5454000,"UK_SCO","2020/06/11","GB",66647112,21,5,17990,2438,185288.605396945,184811.331182561,185767.11216928,0,1.13686837721616e-13,1.19371179607697e-12,0.00278014455295445,0.00277298333921147,0.00278732426049129,0,1.70580291193437e-21,1.79109305753109e-20
"United Kingdom","GBR","Scotland","UK_SCO","STATE_TOTAL",2020-06-12,3,1,2,1,2,1,4,1,1,1,1,1,2,1,2,2,1,2,0,0,2,1,2,1,0,0,1,1,0,NA,NA,18021,2442,77.78,77.78,84.52,84.52,69.44,69.44,64.74,64.74,100,100,30,3,23.4285714285714,4.71428571428571,5454000,"UK_SCO","2020/06/12","GB",66647112,30,3,18020,2441,185173.560437591,184696.691484359,185651.660620233,0,1.13686837721616e-13,1.19371179607697e-12,0.00277841837224081,0.00277126323919871,0.00278559197914282,0,1.70580291193437e-21,1.79109305753109e-20
"United Kingdom","GBR","Scotland","UK_SCO","STATE_TOTAL",2020-06-13,3,1,2,1,2,1,4,1,1,1,1,1,2,1,2,2,1,2,0,0,2,1,2,1,0,0,1,1,0,NA,NA,18044,2447,77.78,77.78,84.52,84.52,69.44,69.44,64.74,64.74,100,100,23,5,23.5714285714286,4.57142857142857,5454000,"UK_SCO","2020/06/13","GB",66647112,23,5,18043,2446,185171.521486306,184694.890307108,185649.382679398,0,1.13686837721616e-13,1.19371179607697e-12,0.00277838777899793,0.00277123621361279,0.00278555780000487,0,1.70580291193437e-21,1.79109305753109e-20
"United Kingdom","GBR","Scotland","UK_SCO","STATE_TOTAL",2020-06-14,3,1,2,1,2,1,4,1,1,1,1,1,2,1,2,2,1,2,0,0,2,1,2,1,0,0,1,1,0,NA,NA,18057,2448,77.78,77.78,84.52,84.52,69.44,69.44,64.74,64.74,100,100,13,1,23,4.71428571428571,5454000,"UK_SCO","2020/06/14","GB",66647112,13,1,18056,2447,184793.598977455,184317.934527545,185270.490962111,0,1.13686837721616e-13,1.19371179607697e-12,0.00277271727809383,0.00276558021790269,0.00277987275670866,0,1.70580291193437e-21,1.79109305753109e-20
"United Kingdom","GBR","Scotland","UK_SCO","STATE_TOTAL",2020-06-15,3,1,2,1,2,1,4,1,1,1,1,1,2,1,2,2,1,2,0,0,2,1,2,1,0,0,1,1,0,NA,NA,18078,2448,77.78,77.78,84.52,84.52,69.44,69.44,64.74,64.74,100,100,21,0,23.4285714285714,4.71428571428571,5454000,"UK_SCO","2020/06/15","GB",66647112,21,0,18077,2447,184451.846099925,183976.999055909,184927.918730381,0,1.13686837721616e-13,1.19371179607697e-12,0.0027675894808454,0.00276046468534014,0.00277473266554117,0,1.70580291193437e-21,1.79109305753109e-20
"United Kingdom","GBR","Scotland","UK_SCO","STATE_TOTAL",2020-06-16,3,1,2,1,2,1,4,1,1,1,1,1,2,1,2,2,1,2,3.24e+08,0,2,1,2,1,0,0,1,1,0,NA,NA,18095,2453,77.78,77.78,84.52,84.52,69.44,69.44,64.74,64.74,100,100,17,5,22,4.42857142857143,5454000,"UK_SCO","2020/06/16","GB",66647112,17,5,18094,2452,184475.31089656,184000.644439006,184951.201851162,0,1.13686837721616e-13,1.19371179607697e-12,0.00276794155606562,0.00276081947015208,0.00277508201482401,0,1.70580291193437e-21,1.79109305753109e-20
"United Kingdom","GBR","Scotland","UK_SCO","STATE_TOTAL",2020-06-17,3,1,2,1,2,1,4,1,1,1,1,1,2,1,2,2,1,2,0,0,2,1,2,1,0,0,1,1,0,NA,NA,18128,2462,77.78,77.78,84.52,84.52,69.44,69.44,64.74,64.74,100,100,33,9,22.5714285714286,4,5454000,"UK_SCO","2020/06/17","GB",66647112,33,9,18127,2461,184988.949135408,184513.444622995,185465.679057393,0,1.13686837721616e-13,1.19371179607697e-12,0.00277564839021693,0.00276851372979214,0.00278280143717845,0,1.70580291193437e-21,1.79109305753109e-20
"United Kingdom","GBR","Scotland","UK_SCO","STATE_TOTAL",2020-06-18,3,1,2,1,2,1,4,1,1,1,1,1,2,1,2,2,1,2,0,0,2,1,2,1,0,0,1,1,0,NA,NA,18142,2464,77.78,77.78,84.52,84.52,69.44,69.44,64.74,64.74,100,100,14,2,21.5714285714286,3.57142857142857,5454000,"UK_SCO","2020/06/18","GB",66647112,14,2,18141,2463,184804.982209703,184330.016680621,185281.171588583,0,1.13686837721616e-13,1.19371179607697e-12,0.00277288807667619,0.00276576150337349,0.00278003301311214,0,1.70580291193437e-21,1.79109305753109e-20
"United Kingdom","GBR","Scotland","UK_SCO","STATE_TOTAL",2020-06-19,3,1,2,1,2,1,4,1,1,1,1,1,2,1,2,2,1,2,0,0,2,1,2,1,0,0,1,1,0,NA,NA,18165,2470,77.78,77.78,84.52,84.52,69.44,69.44,64.74,64.74,100,100,23,6,20.5714285714286,4,5454000,"UK_SCO","2020/06/19","GB",66647112,23,6,18164,2469,185031.591472169,184556.349890076,185508.056824462,0,1.13686837721616e-13,1.19371179607697e-12,0.00277628821294115,0.00276915749762835,0.00278343729019288,0,1.70580291193437e-21,1.79109305753109e-20
"United Kingdom","GBR","Scotland","UK_SCO","STATE_TOTAL",2020-06-20,3,1,2,1,2,1,4,1,1,1,1,1,2,1,2,2,1,2,0,0,2,1,2,1,0,0,1,1,0,NA,NA,18171,2472,77.78,77.78,84.52,84.52,69.44,69.44,64.74,64.74,100,100,6,2,18.1428571428571,3.57142857142857,5454000,"UK_SCO","2020/06/20","GB",66647112,6,2,18170,2471,184803.942615807,184329.355096224,185279.752042305,0,1.13686837721616e-13,1.19371179607697e-12,0.0027728724781924,0.00276575157669584,0.00278001171367042,0,1.70580291193437e-21,1.79109305753109e-20
"United Kingdom","GBR","Scotland","UK_SCO","STATE_TOTAL",2020-06-21,3,1,2,1,2,1,4,1,1,1,1,1,2,1,2,2,1,2,0,0,2,1,2,1,0,0,1,1,0,NA,NA,18180,2472,77.78,77.78,84.52,84.52,69.44,69.44,64.74,64.74,100,100,9,0,17.5714285714286,3.42857142857143,5454000,"UK_SCO","2020/06/21","GB",66647112,9,0,18179,2471,184477.218672811,184003.423760596,184952.233571124,0,1.13686837721616e-13,1.19371179607697e-12,0.00276797018110569,0.00276086117220797,0.00277509749516414,0,1.70580291193437e-21,1.79109305753109e-20
"United Kingdom","GBR","Scotland","UK_SCO","STATE_TOTAL",2020-06-22,3,1,2,1,2,1,4,1,1,1,1,1,2,1,2,2,1,2,0,0,2,1,2,1,0,0,2,1,0,NA,NA,18191,2472,77.78,77.78,84.52,84.52,71.11,71.11,66.67,66.67,100,100,11,0,16.1428571428571,3.42857142857143,5454000,"UK_SCO","2020/06/22","GB",66647112,11,0,18190,2471,184193.826301401,183720.715373882,184668.155567034,0,1.13686837721616e-13,1.19371179607697e-12,0.00276371804829895,0.00275661930218195,0.00277083507484966,0,1.70580291193437e-21,1.79109305753109e-20
"United Kingdom","GBR","Scotland","UK_SCO","STATE_TOTAL",2020-06-23,3,1,2,1,2,1,4,1,1,1,1,1,2,1,2,2,1,2,0,0,2,1,2,1,0,0,2,1,0,NA,NA,18211,2476,77.78,77.78,84.52,84.52,71.11,71.11,66.67,66.67,100,100,20,4,16.5714285714286,3.28571428571429,5454000,"UK_SCO","2020/06/23","GB",66647112,20,4,18210,2475,184322.480154233,183849.233054382,184796.945441474,0,1.13686837721616e-13,1.19371179607697e-12,0.00276564842230872,0.00275854763300744,0.00277276748978221,0,1.70580291193437e-21,1.79109305753109e-20
"United Kingdom","GBR","Scotland","UK_SCO","STATE_TOTAL",2020-06-24,3,1,2,1,2,1,4,1,1,1,1,1,2,1,2,2,1,2,0,0,2,1,2,1,0,0,2,1,0,NA,NA,18219,2480,77.78,77.78,84.52,84.52,71.11,71.11,66.67,66.67,100,100,8,4,13,2.57142857142857,5454000,"UK_SCO","2020/06/24","GB",66647112,8,4,18218,2479,184349.131682129,183876.013301887,184823.467409852,0,1.13686837721616e-13,1.19371179607697e-12,0.00276604831252297,0.00275894945458233,0.00277316543603348,0,1.70580291193437e-21,1.79109305753109e-20
"United Kingdom","GBR","Scotland","UK_SCO","STATE_TOTAL",2020-06-25,3,1,2,1,2,1,4,1,1,1,1,1,2,1,2,2,1,2,0,0,2,1,2,1,0,0,2,1,0,NA,NA,18238,2482,77.78,77.78,84.52,84.52,71.11,71.11,66.67,66.67,100,100,19,2,13.7142857142857,2.57142857142857,5454000,"UK_SCO","2020/06/25","GB",66647112,19,2,18237,2481,184355.1618718,183882.107542957,184829.4331782,0,1.13686837721616e-13,1.19371179607697e-12,0.00276613879190745,0.00275904089501969,0.00277325494881459,0,1.70580291193437e-21,1.79109305753109e-20
"United Kingdom","GBR","Scotland","UK_SCO","STATE_TOTAL",2020-06-26,3,1,2,1,2,1,4,1,1,1,1,1,2,1,2,2,1,2,0,0,2,1,2,1,0,0,2,1,0,NA,NA,18244,2482,77.78,77.78,84.52,84.52,71.11,71.11,66.67,66.67,100,100,6,0,11.2857142857143,1.71428571428571,5454000,"UK_SCO","2020/06/26","GB",66647112,6,0,18243,2481,184097.019921438,183624.593905855,184570.661386083,0,1.13686837721616e-13,1.19371179607697e-12,0.00276226552654582,0.00275517705712221,0.00276937223305465,0,1.70580291193437e-21,1.79109305753109e-20
"United Kingdom","GBR","Scotland","UK_SCO","STATE_TOTAL",2020-06-27,3,1,2,1,2,1,4,1,1,1,1,1,2,1,2,2,1,2,0,0,2,1,2,1,0,0,2,1,0,NA,NA,18248,2482,77.78,77.78,84.52,84.52,71.11,71.11,66.67,66.67,100,100,4,0,11,1.42857142857143,5454000,"UK_SCO","2020/06/27","GB",66647112,4,0,18247,2481,183833.399207463,183361.615775632,184306.396522612,0,1.13686837721616e-13,1.19371179607697e-12,0.00275831005561745,0.00275123122777821,0.00276540709704888,0,1.70580291193437e-21,1.79109305753109e-20
"United Kingdom","GBR","Scotland","UK_SCO","STATE_TOTAL",2020-06-28,3,1,2,1,2,1,4,1,1,1,1,1,2,1,2,2,1,2,0,0,2,1,2,1,0,0,2,1,0,NA,NA,18251,2482,77.78,77.78,84.52,84.52,71.11,71.11,66.67,66.67,100,100,3,0,10.1428571428571,1.42857142857143,5454000,"UK_SCO","2020/06/28","GB",66647112,3,0,18250,2481,183576.159257243,183105.004490266,184048.526371283,0,1.13686837721616e-13,1.19371179607697e-12,0.00275445032422774,0.00274738092912812,0.00276153790986897,0,1.70580291193437e-21,1.79109305753109e-20
"United Kingdom","GBR","Scotland","UK_SCO","STATE_TOTAL",2020-06-29,3,1,2,1,2,1,4,1,1,1,1,1,2,1,2,2,1,2,0,0,2,1,2,1,0,0,2,1,0,NA,NA,18265,2482,77.78,77.78,84.52,84.52,71.11,71.11,66.67,66.67,100,100,14,0,10.5714285714286,1.42857142857143,5454000,"UK_SCO","2020/06/29","GB",66647112,14,0,18264,2481,183447.322786707,182976.469535822,183919.387684011,0,1.13686837721616e-13,1.19371179607697e-12,0.00275251721014869,0.00274545233911744,0.00275960026120878,0,1.70580291193437e-21,1.79109305753109e-20
"United Kingdom","GBR","Scotland","UK_SCO","STATE_TOTAL",2020-06-30,3,1,2,1,2,1,4,1,1,1,1,1,2,1,2,2,1,2,0,0,2,1,2,1,0,0,2,1,0,NA,NA,18273,2485,77.78,77.78,84.52,84.52,71.11,71.11,66.67,66.67,100,100,8,3,8.85714285714286,1.28571428571429,5454000,"UK_SCO","2020/06/30","GB",66647112,8,3,18272,2484,183496.170492552,183025.338537006,183968.213661433,0,1.13686837721616e-13,1.19371179607697e-12,0.00275325014071956,0.00274618558921211,0.00276033286575767,0,1.70580291193437e-21,1.79109305753109e-20
"United Kingdom","GBR","Scotland","UK_SCO","STATE_TOTAL",2020-07-01,3,1,2,1,2,1,4,1,1,1,1,1,2,1,2,2,1,2,0,0,2,1,2,1,0,0,2,1,0,NA,NA,18284,2486,77.78,77.78,84.52,84.52,71.11,71.11,66.67,66.67,100,100,11,1,9.28571428571429,0.857142857142857,5454000,"UK_SCO","2020/07/01","GB",66647112,11,1,18283,2485,183440.389775355,182969.733403687,183912.256824965,0,1.13686837721616e-13,1.19371179607697e-12,0.0027524131844656,0.00274535126748909,0.00275949326693953,0,1.70580291193437e-21,1.79109305753109e-20
"United Kingdom","GBR","Scotland","UK_SCO","STATE_TOTAL",2020-07-02,3,1,2,1,2,1,4,1,1,1,1,1,2,1,2,2,1,2,0,0,2,1,2,1,0,0,2,1,0,NA,NA,18297,2487,77.78,77.78,84.52,84.52,71.11,71.11,66.67,66.67,100,100,13,1,8.42857142857143,0.714285714285714,5454000,"UK_SCO","2020/07/02","GB",66647112,13,1,18296,2486,183416.053312987,182945.491852821,183887.825123217,0,1.13686837721616e-13,1.19371179607697e-12,0.00275204803042308,0.00274498753753682,0.00275912668388717,0,1.70580291193437e-21,1.79109305753109e-20
"United Kingdom","GBR","Scotland","UK_SCO","STATE_TOTAL",2020-07-03,3,1,2,1,2,1,4,1,1,1,1,1,2,0,2,2,1,2,12460000,0,2,1,2,1,0,0,2,1,0,NA,NA,18303,2488,75,75,79.76,79.76,69.44,69.44,64.74,64.74,100,100,6,1,8.42857142857143,0.857142857142857,5454000,"UK_SCO","2020/07/03","GB",66647112,6,1,18302,2487,183330.805387051,182860.497322913,183802.323060035,0,1.13686837721616e-13,1.19371179607697e-12,0.00275076893635017,0.00274371224551955,0.00275784377663709,0,1.70580291193437e-21,1.79109305753109e-20
"United Kingdom","GBR","Scotland","UK_SCO","STATE_TOTAL",2020-07-04,3,1,2,1,2,1,4,1,1,1,1,1,2,0,2,2,1,2,0,0,2,1,2,1,0,0,2,1,0,NA,NA,18308,2488,75,75,79.76,79.76,69.44,69.44,64.74,64.74,100,100,5,0,8.57142857142857,0.857142857142857,5454000,"UK_SCO","2020/07/04","GB",66647112,5,0,18307,2487,183170.236267732,182700.316914071,183641.364290336,0,1.13686837721616e-13,1.19371179607697e-12,0.00274835969288109,0.00274130883441837,0.00275542868669742,0,1.70580291193437e-21,1.79109305753109e-20
"United Kingdom","GBR","Scotland","UK_SCO","STATE_TOTAL",2020-07-05,3,1,2,1,2,1,4,1,1,1,1,1,2,0,2,2,1,2,0,0,2,1,2,1,0,0,2,1,0,NA,NA,18310,2488,75,75,79.76,79.76,69.44,69.44,64.74,64.74,100,100,2,0,8.42857142857143,0.857142857142857,5454000,"UK_SCO","2020/07/05","GB",66647112,2,0,18309,2487,182989.128494371,182519.651740107,183459.812835986,0,1.13686837721616e-13,1.19371179607697e-12,0.0027456422792089,0.00273859806168505,0.00275270461585771,0,1.70580291193437e-21,1.79109305753109e-20
"United Kingdom","GBR","Scotland","UK_SCO","STATE_TOTAL",2020-07-06,3,1,2,1,2,1,4,1,1,1,1,1,2,0,2,2,1,2,0,0,2,1,2,1,0,0,2,1,0,NA,NA,18318,2488,75,75,79.76,79.76,69.44,69.44,64.74,64.74,100,100,8,0,7.57142857142857,0.857142857142857,5454000,"UK_SCO","2020/07/06","GB",66647112,8,0,18317,2487,182878.622903152,182409.409889752,183349.042876501,0,1.13686837721616e-13,1.19371179607697e-12,0.00274398420899547,0.00273694394874533,0.00275104257895677,0,1.70580291193437e-21,1.79109305753109e-20
"United Kingdom","GBR","Scotland","UK_SCO","STATE_TOTAL",2020-07-07,3,1,2,1,2,1,4,1,1,1,1,1,1,1,2,2,1,2,0,0,2,1,2,1,0,0,2,1,0,NA,NA,18329,2489,72.22,72.22,79.76,79.76,67.78,67.78,62.82,62.82,100,100,11,1,8,0.571428571428571,5454000,"UK_SCO","2020/07/07","GB",66647112,11,1,18328,2488,182882.18808175,182413.003969048,183352.578981945,0,1.13686837721616e-13,1.19371179607697e-12,0.00274403770236511,0.00273699787575263,0.00275109563610115,0,1.70580291193437e-21,1.79109305753109e-20
"United Kingdom","GBR","Scotland","UK_SCO","STATE_TOTAL",2020-07-08,3,1,2,1,2,1,4,1,1,1,1,1,1,1,2,2,1,2,0,0,2,1,2,1,0,0,2,1,0,NA,NA,18339,2490,72.22,72.22,79.76,79.76,67.78,67.78,62.82,62.82,100,100,10,1,7.85714285714286,0.571428571428571,5454000,"UK_SCO","2020/07/08","GB",66647112,10,1,18338,2489,182884.107150966,182414.957249141,183354.463651382,0,1.13686837721616e-13,1.19371179607697e-12,0.00274406649684935,0.0027370271835506,0.00275112391443732,0,1.70580291193437e-21,1.79109305753109e-20
"United Kingdom","GBR","Scotland","UK_SCO","STATE_TOTAL",2020-07-09,3,1,2,1,2,1,4,1,1,1,1,1,1,1,2,2,1,2,6305000,0,2,1,2,1,0,0,2,1,0,NA,NA,18347,2490,72.22,72.22,79.76,79.76,67.78,67.78,62.82,62.82,100,100,8,0,7.14285714285714,0.428571428571429,5454000,"UK_SCO","2020/07/09","GB",66647112,8,0,18346,2489,182798.636166072,182329.688054943,183268.79040185,0,1.13686837721616e-13,1.19371179607697e-12,0.00274278405591036,0.00273574777036014,0.00274983843863858,0,1.70580291193437e-21,1.79109305753109e-20
"United Kingdom","GBR","Scotland","UK_SCO","STATE_TOTAL",2020-07-10,3,1,2,1,2,1,4,1,1,1,1,1,1,1,2,2,1,2,48070000,0,2,1,2,1,0,0,2,1,0,NA,NA,18359,2490,72.22,72.22,79.76,79.76,67.78,67.78,62.82,62.82,100,100,12,0,8,0.285714285714286,5454000,"UK_SCO","2020/07/10","GB",66647112,12,0,18358,2489,182758.00018701,182289.138890609,183228.067429726,0,1.13686837721616e-13,1.19371179607697e-12,0.0027421743373818,0.00273513935443458,0.00274922741483121,0,1.70580291193437e-21,1.79109305753109e-20
