,c1_school.closing,c1_flag,c2_workplace.closing,c2_flag,c3_cancel.public.events,c3_flag,c4_restrictions.on.gatherings,c4_flag,c5_close.public.transport,c6_stay.at.home.requirements,c7_restrictions.on.internal.movement,c8_international.travel.controls,e1_income.support,e1_flag,e2_debt.contract.relief,e3_fiscal.measures,e4_international.support,h1_public.information.campaigns,h1_flag,h2_testing.policy,h3_contact.tracing,h4_emergency.investment.in.healthcare,h5_investment.in.vaccines,h6_facial.coverings,h6_flag,h7_vaccination.policy,confirmedcases,confirmeddeaths,stringencyindex,stringencyindexfordisplay,stringencylegacyindex,stringencylegacyindexfordisplay,governmentresponseindex,governmentresponseindexfordisplay,containmenthealthindex,containmenthealthindexfordisplay,economicsupportindex,economicsupportindexfordisplay,cases,deaths,avgcases7days,avgdeaths7days,population,owid_total_cases,owid_new_cases,owid_new_cases_smoothed,owid_total_deaths,owid_new_deaths,owid_new_deaths_smoothed,owid_total_cases_per_million,owid_new_cases_per_million,owid_new_cases_smoothed_per_million,owid_total_deaths_per_million,owid_new_deaths_per_million,owid_new_deaths_smoothed_per_million,owid_reproduction_rate,owid_icu_patients,owid_icu_patients_per_million,owid_hosp_patients,owid_hosp_patients_per_million,owid_weekly_hosp_admissions,owid_weekly_hosp_admissions_per_million,owid_new_tests,owid_total_tests,owid_total_tests_per_thousand,owid_new_tests_per_thousand,owid_new_tests_smoothed,owid_new_tests_smoothed_per_thousand,owid_positive_rate,owid_tests_per_case,owid_stringency_index,owid_population,owid_population_density,owid_median_age,owid_aged_65_older,owid_aged_70_older,owid_gdp_per_capita,owid_extreme_poverty,owid_cardiovasc_death_rate,owid_diabetes_prevalence,owid_female_smokers,owid_male_smokers,owid_hospital_beds_per_thousand,owid_life_expectancy,owid_human_development_index,conf_population,conf_cases,conf_deaths,conf_cases_prev_week,conf_deaths_prev_week,conf_cases_infected,conf_cum_deaths,conf_cases_contagious,conf_cases_active,conf_p_cases_infected,conf_p_cases,conf_p_cases_contagious,conf_p_cases_active,ccfr_population,ccfr_cases,ccfr_deaths,ccfr_cum_cases,ccfr_cum_deaths,ccfr_cases_infected,ccfr_cases_infected_low,ccfr_cases_infected_high,ccfr_cases_daily,ccfr_cases_contagious,ccfr_cases_active,ccfr_p_cases_infected,ccfr_p_cases_infected_low,ccfr_p_cases_infected_high,ccfr_p_cases_daily,ccfr_p_cases_contagious,ccfr_p_cases_active,hosp_hosp_occupancy,hosp_icu_occupancy,hosp_hosp_weekly_admission
conf_cum_deaths,0.009100032658136284,0.01744905942011463,0.003988040165955092,0.0002944438995640604,0.00690946843249868,0.0001801493662835656,0.007160539483328761,0.01744905942011463,0.01744905942011463,0.01744905942011463,0.01744905942011463,0.006839446703915228,0.006839446703915228,0.006065755823852664,0.005994659871147929,0.01744905942011463,0.01744905942011463,0.0014861365496223007,0.01744905942011463,0.005994659871147929,0.005218958651243849,0.01744905942011463,0.01744905942011463,0.004967753595600926,0.002235059220058632,0.01744905942011463,0.007287434544429446,0.015706628402170377,0.00624690860571498,0.006694053046383968,0.005994659871147933,0.005337840756366645,0.005994659871147929,0.005337840756366646,0.005994659871147929,0.005337840756366646,0.006839446703915228,0.006067385756002642,0.001031605932025343,0.0017200306264509961,0.0012059901496947897,0.0014322938032548336,0.01744905942011463,0.006577962146750191,0.0012146828729034523,0.0018060917358534048,0.01498309965673388,0.002852224514279676,0.001919023661931632,0.006577962146750191,0.0012146828729034523,0.0018060917358534048,0.01498309965673388,0.0036381237812033594,0.001919023661931632,0.0012214948934715776,0.002556777980768368,0.002556777980768368,0.005931403826963853,0.005931403826963853,0.01744905942011463,0.01744905942011463,0.0009342344385372168,0.006099455500495954,0.006099455500495954,0.0009342344385372168,0.0033069276816168327,0.0033069276816168327,0.0025459784046604106,0.0012717307238476478,0.005453875745646783,0.01744905942011463,0.01744905942011463,0.01744905942011463,0.01744905942011463,0.01744905942011463,0.01744905942011463,0.01744905942011463,0.01744905942011463,0.01744905942011463,0.01744905942011463,0.01744905942011463,0.01744905942011463,0.01744905942011463,0.01744905942011463,0.01744905942011463,0.0005452519081571901,0.0015944520651297149,0.0037817550386749894,0.005711134247620316,0.00762946481578764,0.01744905942011463,0.005718284102633411,0.006394688906747329,0.00762946481578764,0.0005452519081571901,0.005718284102633411,0.006394688906747329,0.01744905942011463,0.0010147694555267342,0.0014250127356154306,0.00762946481578764,0.015840563018109367,0.012710613150289487,0.008200318711692148,0.010614069061133139,0.01744905942011463,0.0008759704929763886,0.0013412485474959034,0.012710613150289487,0.008200318711692148,0.010614069061133139,0.01744905942011463,0.0008759704929763886,0.0013412485474959034,0.005931403826963853,0.002556777980768372,0.00148930904111891
conf_cases_contagious,0.0025936286252122537,0.019544414058975983,0.004827179510387966,0.0009351715163298783,0.0033656264900724145,0.0008703142106711661,0.004046835081958268,0.019544414058975983,0.019544414058975983,0.019544414058975983,0.019544414058975983,0.0029035629499280387,0.0029035629499280344,0.00798563939872755,0.0025926884732172654,0.019544414058975983,0.019544414058975983,0.0006958259052437066,0.019544414058975983,0.0025926884732172654,0.0022932704474198672,0.019544414058975983,0.019544414058975983,0.003586534240452903,0.0038812536118922217,0.019544414058975983,0.009093556382323844,0.006477046651297999,0.003635008909435582,0.004357130782174141,0.0025926884732172654,0.0025826061466571616,0.0025926884732172654,0.0025826061466571594,0.0025926884732172654,0.0025826061466571594,0.0029035629499280344,0.0028916946346433693,0.00019151256660049817,0.001307642994818406,0.0011971528685302641,0.0013154389011333352,0.019544414058975983,0.009678683568745718,0.00011767388616505618,0.0012699354463136428,0.0060120536858504605,0.0011974981717438233,0.0013093270581271432,0.009678683568745718,0.00011767388616505618,0.0012699354463136428,0.0060120536858504605,0.0018603990955715038,0.0013093270581271432,0.006606604382860389,0.0016724968780537223,0.0016724968780537223,0.006739471386237577,0.006739471386237577,0.019544414058975983,0.019544414058975983,0.0019267387745035484,0.010048567164467975,0.010048567164467975,0.0019267387745035484,0.0017038176864105946,0.0017038176864105946,0.0003492045491505219,0.0024132354246359238,0.0029271836542240338,0.019544414058975983,0.019544414058975983,0.019544414058975983,0.019544414058975983,0.019544414058975983,0.019544414058975983,0.019544414058975983,0.019544414058975983,0.019544414058975983,0.019544414058975983,0.019544414058975983,0.019544414058975983,0.019544414058975983,0.019544414058975983,0.019544414058975983,0.0007779057126223205,0.0015675889411506235,0.009389226654890661,0.00861312461361123,0.008867556042827386,0.006404959116586761,0.019544414058975983,0.013867998511249414,0.008867556042827386,0.0007779057126223205,0.019544414058975983,0.013867998511249414,0.019544414058975983,0.00024335267349340963,0.0013211389429142301,0.008867556042827386,0.00674405228597038,0.00712743685563804,0.007401882954013877,0.0061513575721950375,0.019544414058975983,0.0004561280513565117,0.0006939161951590179,0.00712743685563804,0.007401882954013877,0.0061513575721950375,0.019544414058975983,0.0004561280513565117,0.0006939161951590179,0.006739471386237577,0.001672496878053718,0.0019575209358527945
conf_cases_active,0.0031255796559293537,0.01908838761443023,0.004382068600309771,0.0009133513205263353,0.004808286445674095,0.0008433567422113432,0.005067302660079744,0.01908838761443023,0.01908838761443023,0.01908838761443023,0.01908838761443023,0.00396176795756322,0.00396176795756322,0.0076355533437633604,0.0035236016594639304,0.01908838761443023,0.01908838761443023,0.000926814388186053,0.01908838761443023,0.0035236016594639304,0.0031054342843819366,0.01908838761443023,0.01908838761443023,0.004119836817216155,0.003790692990342214,0.01908838761443023,0.009521981287073294,0.007082311740340651,0.004512866595038031,0.005197104091902187,0.0035236016594639304,0.00347755628518404,0.0035236016594639304,0.0034775562851840384,0.0035236016594639304,0.0034775562851840384,0.00396176795756322,0.003909089266623634,0.00013521051823499385,0.0010050286330373598,0.001240295410612675,0.001075417336670962,0.01908838761443023,0.011117752766833619,0.0002272872216228202,0.0016127729165286452,0.005871775473441354,0.0008436774557615192,0.0010925691504427705,0.011117752766833619,0.0002272872216228202,0.0016127729165286452,0.005871775473441354,0.0014911110265917126,0.0010925691504427705,0.006553530337876391,0.0010961129394720783,0.0010961129394720783,0.00594730887039559,0.00594730887039559,0.01908838761443023,0.01908838761443023,0.002359638523135755,0.011151060801941922,0.011151060801941922,0.002359638523135755,0.0015753055577930862,0.0015753055577930862,0.0005024450345730902,0.002331571094833999,0.003469565058334802,0.01908838761443023,0.01908838761443023,0.01908838761443023,0.01908838761443023,0.01908838761443023,0.01908838761443023,0.01908838761443023,0.01908838761443023,0.01908838761443023,0.01908838761443023,0.01908838761443023,0.01908838761443023,0.01908838761443023,0.01908838761443023,0.01908838761443023,0.00043598218312481096,0.001295670566501858,0.007128747451486464,0.0066027928717550316,0.008957354240475099,0.00699546592092975,0.013544418892286808,0.01908838761443023,0.008957354240475099,0.00043598218312480884,0.013544418892286808,0.01908838761443023,0.01908838761443023,0.00012768492770417935,0.0009999983427811028,0.008957354240475099,0.007477121308024939,0.007710250364986681,0.006910433043331621,0.006165030861651433,0.01908838761443023,0.000600759722464578,0.0009158885474736964,0.007710250364986681,0.006910433043331621,0.006165030861651433,0.01908838761443023,0.000600759722464578,0.0009158885474736964,0.00594730887039559,0.0010961129394720804,0.0022576963533541003
conf_p_cases_infected,0.004743783373718691,0.017858396557008053,0.008037781842719586,0.0007545328174696678,0.004659829160775855,0.0007439616236233614,0.004258094537386098,0.017858396557008053,0.017858396557008053,0.017858396557008053,0.017858396557008053,0.0030713477032234203,0.0030713477032234186,0.011145063243293892,0.0027378839113900667,0.017858396557008053,0.017858396557008053,0.0007283533999211106,0.017858396557008053,0.0027378839113900667,0.0024179413046229183,0.017858396557008053,0.017858396557008053,0.00880240563540646,0.003546433570755138,0.017858396557008053,0.017858396557008053,0.00719494208078788,0.005211870582356646,0.004509111928822119,0.0027378839113900667,0.0022315561219913758,0.0027378839113900667,0.0022315561219913775,0.0027378839113900667,0.0022315561219913775,0.0030713477032234203,0.002497461685724636,0.001736458094836032,0.0005698465956495303,0.0022520896216841188,0.000881989305518654,0.017858396557008053,0.017858396557008053,0.001564188381247796,0.0021534167408174165,0.006546027170298086,0.0004943112164512426,0.0009391882924721156,0.017858396557008053,0.001564188381247796,0.0021534167408174165,0.006546027170298086,0.001247990193820686,0.0009391882924721156,0.003528801445834361,0.00350122462748046,0.00350122462748046,0.00829584535337558,0.00829584535337558,0.017858396557008053,0.017858396557008053,0.003386155189667817,0.014787601520801965,0.014787601520801965,0.003386155189667817,0.0026281440881608903,0.0026281440881608903,0.0011916618922448309,0.0019078440569269331,0.002192842016734821,0.017858396557008053,0.017858396557008053,0.017858396557008053,0.017858396557008053,0.017858396557008053,0.017858396557008053,0.017858396557008053,0.017858396557008053,0.017858396557008053,0.017858396557008053,0.017858396557008053,0.017858396557008053,0.017858396557008053,0.017858396557008053,0.017858396557008053,0.0005294158841051003,0.001024469036380627,0.007213905257954849,0.004739912897026286,0.017858396557008053,0.007808444278722101,0.00810258787121714,0.008380172666185496,0.017858396557008053,0.0005294158841051042,0.00810258787121714,0.008380172666185496,0.017858396557008053,0.0018277442060282208,0.0005221501221584233,0.017858396557008053,0.007553863441567935,0.0059258013283772625,0.007401372990079999,0.006120333454001203,0.017858396557008053,0.00039522474709825447,0.0006010960151689189,0.0059258013283772625,0.007401372990079999,0.006120333454001203,0.017858396557008053,0.00039522474709825447,0.0006010960151689189,0.00829584535337558,0.003501224627480464,0.0015242467122084098
conf_p_cases,0.0018434007455269484,0.021687182945535302,0.002513300774452254,0.0015646226009353363,0.0022977696810272943,0.0015994768223233857,0.0024189616750792593,0.021687182945535302,0.021687182945535302,0.021687182945535302,0.021687182945535302,0.0018843509669735125,0.0019781031698331225,0.00041489137304260215,0.0017724979393607336,0.021687182945535302,0.021687182945535302,0.0004849777577971494,0.021687182945535302,0.0017724979393607336,0.0015729394888533631,0.021687182945535302,0.021687182945535302,0.0007720433777478274,0.0023945890095263766,0.021687182945535302,0.0005522747290787059,0.0009663735689483067,0.0011402154943860802,0.0010299529245204751,0.0017724979393607336,0.0017150111730268823,0.0017724979393607336,0.00171501117302688,0.0017724979393607336,0.00171501117302688,0.0019781031698331225,0.0019131600947485566,0.010715954429913785,0.0007673921949368621,0.014228698946896459,0.0017771605048708882,0.021687182945535302,0.0003987040344097569,0.010459727122407433,0.014011152181778888,0.005521237316075838,0.0009825855627619913,0.0017942351161711978,0.0003987040344097569,0.010459727122407433,0.014011152181778888,0.005521237316075838,0.0020145724898891076,0.0017942351161711978,0.0008503493337593357,0.009067490897700446,0.009067490897700446,0.003964497912951477,0.003964497912951477,0.021687182945535302,0.021687182945535302,0.004294862547824097,0.0014631452939158657,0.0014631452939158657,0.004294862547824097,0.008254427503645578,0.008254427503645578,0.004436574003597681,0.0013414222396325364,0.0003818002563941647,0.021687182945535302,0.021687182945535302,0.021687182945535302,0.021687182945535302,0.021687182945535302,0.021687182945535302,0.021687182945535302,0.021687182945535302,0.021687182945535302,0.021687182945535302,0.021687182945535302,0.021687182945535302,0.021687182945535302,0.021687182945535302,0.021687182945535302,0.021687182945535302,0.0009699371442885096,0.003100696085937211,0.0012946600873866166,0.0006429210537579918,0.000677685690609535,0.0008631920840967487,0.0004953391327444412,0.0006429210537579918,0.021687182945535302,0.0008631920840967487,0.0004953391327444436,0.021687182945535302,0.010848052377482568,0.0007607959696964585,0.0006429210537579871,0.0007155167251134675,0.0013573547237285164,0.003448107473610881,0.0029316283140614343,0.021687182945535302,0.0008273443305328506,0.0011322099379580404,0.0013573547237285164,0.003448107473610881,0.0029316283140614343,0.021687182945535302,0.0008273443305328506,0.0011322099379580404,0.003964497912951485,0.009067490897700446,0.00791483134896177
conf_p_cases_contagious,0.0025936286252122537,0.019544414058975983,0.004827179510387966,0.0009351715163298783,0.0033656264900724145,0.0008703142106711661,0.004046835081958268,0.019544414058975983,0.019544414058975983,0.019544414058975983,0.019544414058975983,0.0029035629499280387,0.0029035629499280344,0.00798563939872755,0.0025926884732172654,0.019544414058975983,0.019544414058975983,0.0006958259052437066,0.019544414058975983,0.0025926884732172654,0.0022932704474198672,0.019544414058975983,0.019544414058975983,0.003586534240452903,0.0038812536118922217,0.019544414058975983,0.009093556382323844,0.006477046651297999,0.003635008909435582,0.004357130782174141,0.0025926884732172654,0.0025826061466571616,0.0025926884732172654,0.0025826061466571594,0.0025926884732172654,0.0025826061466571594,0.0029035629499280344,0.0028916946346433693,0.00019151256660049817,0.001307642994818406,0.0011971528685302641,0.0013154389011333352,0.019544414058975983,0.009678683568745718,0.00011767388616505618,0.0012699354463136428,0.0060120536858504605,0.0011974981717438233,0.0013093270581271432,0.009678683568745718,0.00011767388616505618,0.0012699354463136428,0.0060120536858504605,0.0018603990955715038,0.0013093270581271432,0.006606604382860389,0.0016724968780537223,0.0016724968780537223,0.006739471386237577,0.006739471386237577,0.019544414058975983,0.019544414058975983,0.0019267387745035484,0.010048567164467975,0.010048567164467975,0.0019267387745035484,0.0017038176864105946,0.0017038176864105946,0.0003492045491505219,0.0024132354246359238,0.0029271836542240338,0.019544414058975983,0.019544414058975983,0.019544414058975983,0.019544414058975983,0.019544414058975983,0.019544414058975983,0.019544414058975983,0.019544414058975983,0.019544414058975983,0.019544414058975983,0.019544414058975983,0.019544414058975983,0.019544414058975983,0.019544414058975983,0.019544414058975983,0.0007779057126223205,0.0015675889411506235,0.009389226654890661,0.00861312461361123,0.008867556042827386,0.006404959116586761,0.019544414058975983,0.013867998511249414,0.008867556042827386,0.0007779057126223205,0.019544414058975983,0.013867998511249414,0.019544414058975983,0.00024335267349340963,0.0013211389429142301,0.008867556042827386,0.00674405228597038,0.00712743685563804,0.007401882954013877,0.0061513575721950375,0.019544414058975983,0.0004561280513565117,0.0006939161951590179,0.00712743685563804,0.007401882954013877,0.0061513575721950375,0.019544414058975983,0.0004561280513565117,0.0006939161951590179,0.006739471386237577,0.001672496878053718,0.0019575209358527945
conf_p_cases_active,0.0031255796559293537,0.01908838761443023,0.004382068600309771,0.0009133513205263353,0.004808286445674095,0.0008433567422113432,0.005067302660079744,0.01908838761443023,0.01908838761443023,0.01908838761443023,0.01908838761443023,0.00396176795756322,0.00396176795756322,0.0076355533437633604,0.0035236016594639304,0.01908838761443023,0.01908838761443023,0.000926814388186053,0.01908838761443023,0.0035236016594639304,0.0031054342843819366,0.01908838761443023,0.01908838761443023,0.004119836817216155,0.003790692990342214,0.01908838761443023,0.009521981287073294,0.007082311740340651,0.004512866595038031,0.005197104091902187,0.0035236016594639304,0.00347755628518404,0.0035236016594639304,0.0034775562851840384,0.0035236016594639304,0.0034775562851840384,0.00396176795756322,0.003909089266623634,0.00013521051823499385,0.0010050286330373598,0.001240295410612675,0.001075417336670962,0.01908838761443023,0.011117752766833619,0.0002272872216228202,0.0016127729165286452,0.005871775473441354,0.0008436774557615192,0.0010925691504427705,0.011117752766833619,0.0002272872216228202,0.0016127729165286452,0.005871775473441354,0.0014911110265917126,0.0010925691504427705,0.006553530337876391,0.0010961129394720783,0.0010961129394720783,0.00594730887039559,0.00594730887039559,0.01908838761443023,0.01908838761443023,0.002359638523135755,0.011151060801941922,0.011151060801941922,0.002359638523135755,0.0015753055577930862,0.0015753055577930862,0.0005024450345730902,0.002331571094833999,0.003469565058334802,0.01908838761443023,0.01908838761443023,0.01908838761443023,0.01908838761443023,0.01908838761443023,0.01908838761443023,0.01908838761443023,0.01908838761443023,0.01908838761443023,0.01908838761443023,0.01908838761443023,0.01908838761443023,0.01908838761443023,0.01908838761443023,0.01908838761443023,0.00043598218312481096,0.001295670566501858,0.007128747451486464,0.0066027928717550316,0.008957354240475099,0.00699546592092975,0.013544418892286808,0.01908838761443023,0.008957354240475099,0.00043598218312481096,0.013544418892286808,0.01908838761443023,0.01908838761443023,0.00012768492770417935,0.0009999983427811028,0.008957354240475099,0.007477121308024939,0.007710250364986681,0.006910433043331621,0.006165030861651433,0.01908838761443023,0.000600759722464578,0.0009158885474736964,0.007710250364986681,0.006910433043331621,0.006165030861651433,0.01908838761443023,0.000600759722464578,0.0009158885474736964,0.00594730887039559,0.0010961129394720804,0.0022576963533541003
ccfr_population,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644
ccfr_cases,0.0010219190881507222,0.0230260684206662,0.003035671538038507,0.0011004928941147885,0.002654592021502705,0.0013665445785615668,0.0025097690773314414,0.0230260684206662,0.0230260684206662,0.0230260684206662,0.0230260684206662,0.001056325692654305,0.00079624180464482,0.0010719632052935341,0.001554602506523364,0.00024239332012055645,0.0230260684206662,0.00045238817361374704,0.0230260684206662,0.0017003936399184226,0.0015288523800577785,0.0230260684206662,0.0230260684206662,0.001597683974970157,0.0021042182839339884,0.0230260684206662,0.003298112384199653,0.0021331483290820386,0.002114078245623991,0.0021319695803317397,0.0030024077107934045,0.002990644883150171,0.0024640266327037386,0.0024275299469565487,0.0030823876809362113,0.003054099290153131,0.0030140281576905253,0.002892909803610986,0.0230260684206662,0.0013811003494090088,0.010173101707193585,0.002504723875813542,0.0230260684206662,0.003920335792832985,0.0230260684206662,0.009890664154037644,0.004575528744239645,0.0013065683668246912,0.0013939732191558306,0.003920335792832985,0.0230260684206662,0.009890664154037644,0.004575528744239645,0.0013065683668246912,0.0013939732191558306,0.002176295298170755,0.004528815107145719,0.004528815107145719,0.0041240399609000404,0.0041240399609000404,0.0038166045129125865,0.0008623236680862807,0.00623721755836885,0.0064484089576302825,0.0064484089576302825,0.00623721755836885,0.005761455422223549,0.005738853079549398,0.007325951782972579,0.0011871203699411886,0.0038651961851293164,0.0230260684206662,0.0230260684206662,0.0230260684206662,0.0230260684206662,0.0230260684206662,0.0230260684206662,0.0230260684206662,0.0230260684206662,0.0230260684206662,0.0230260684206662,0.0230260684206662,0.0230260684206662,0.0230260684206662,0.0230260684206662,0.0230260684206662,0.011517770514602848,0.00048415101163305936,0.0023978986175440544,0.001877445360501775,0.0023566372831477188,0.001339106616097893,0.0002867036736585021,0.0001540246322000314,0.0023566372831477188,0.011517770514602848,0.0002867036736585021,0.0001540246322000314,0.0230260684206662,0.0230260684206662,0.0012745060642689102,0.006403844275461299,0.0027239960172864433,0.005536494052953637,0.005534908429116536,0.005990505123637857,1.9502190184157818e-05,0.0006579210895243514,0.0013743865652759354,0.005536494052953637,0.005534908429116536,0.005990505123637857,1.9502190184157818e-05,0.0006579210895243514,0.0013743865652759354,0.004124039960900035,0.004528815107145723,0.008137144021569601
ccfr_deaths,0.0011658247897038988,0.027660160837812416,0.0014743160369525762,0.0001205668933758545,0.0006901916650328872,0.00011054268282701459,0.001177531291648635,0.027660160837812416,0.027660160837812416,0.027660160837812416,0.027660160837812416,0.00068939587841632,0.0008547645733266267,0.0014677767471358272,0.0008428072058682637,0.0008042082086261041,0.027660160837812416,0.0003858748559025414,0.027660160837812416,0.0007945608506530203,0.0008358836859824119,0.027660160837812416,0.027660160837812416,0.00031466632847144916,0.0009978655824674687,0.027660160837812416,0.0008664603418322598,0.002284495385205751,0.0010390195877898961,0.0010011284159342705,0.0011500999561065096,0.0010980925400873032,0.0010052034831082497,0.0009811894011987283,0.0012390624006809394,0.0011766543481754933,0.0016826222019156155,0.0015651969307917013,0.001659052561640345,0.027660160837812416,0.0017481572310142429,0.004429671218701862,0.027660160837812416,0.0011607074377668624,0.001591550722957889,0.001658093802041858,0.002963250225747923,0.027660160837812416,0.005043409608753108,0.0011607074377668624,0.001591550722957889,0.001658093802041858,0.002963250225747923,0.027660160837812416,0.005043409608753108,0.0008667053871863164,0.0025710179608623967,0.0025710179608623967,0.0019518252884004556,0.0019518252884004556,0.0004933289484974223,0.0006341379862843626,0.0011590048648098222,0.0012358936696369993,0.0012358936696369993,0.0011590048648098222,0.001376969126720247,0.001380858522388497,0.0016038207957994625,0.0005920475108403067,0.0016398405110885055,0.027660160837812416,0.027660160837812416,0.027660160837812416,0.027660160837812416,0.027660160837812416,0.027660160837812416,0.027660160837812416,0.027660160837812416,0.027660160837812416,0.027660160837812416,0.027660160837812416,0.027660160837812416,0.027660160837812416,0.027660160837812416,0.027660160837812416,0.000970330675930215,0.005333734271300417,0.002432622768572695,0.0018697449762976339,0.0008087375769868719,0.002258922989144989,0.0018697370788316036,0.001449054553877614,0.0008087375769868719,0.000970330675930215,0.0018697370788316036,0.001449054553877614,0.027660160837812416,0.0015310057315214645,0.027660160837812416,0.0010150345908271515,0.002200697910779226,0.001924646540074892,0.0022456172548741614,0.0022169485597201962,0.001354533273143432,0.003339980396503346,0.002640605744900431,0.001924646540074892,0.0022456172548741614,0.0022169485597201962,0.001354533273143432,0.003339980396503346,0.002640605744900431,0.0019518252884004556,0.0025710179608623967,0.0008199249990894021
ccfr_cum_cases,0.006871147915428742,0.01722446087712219,0.005280451061519411,0.0010344659390410925,0.007272466947719432,0.0011861755802771291,0.010145014355125876,0.01722446087712219,0.01722446087712219,0.01722446087712219,0.01722446087712219,0.005650371927801276,0.005783797051036844,0.0073094904523867904,0.00453480806682306,7.364767069351767e-05,0.01722446087712219,0.001146786893130998,0.01722446087712219,0.004838754882259559,0.004437734582420232,0.01722446087712219,0.01722446087712219,0.004407944648780961,0.0023700766778632127,0.01722446087712219,0.01722446087712219,0.008572694920685988,0.007784587779671367,0.007961938641381085,0.007842357106412772,0.008038522109130303,0.006210630141879079,0.00609490821027679,0.007960656992626384,0.008191748570378002,0.01050913414398151,0.010494912007333988,0.0024671258111529366,0.0005395598509704114,0.003378742485133573,0.0025107176646816374,0.01722446087712219,0.01722446087712219,0.0029606429723122805,0.004091946929512155,0.008116221344470497,0.0005346170757919899,0.0013798563348288656,0.01722446087712219,0.0029606429723122805,0.004091946929512155,0.008116221344470497,0.0005346170757919899,0.0013798563348288656,0.0055416821643355565,0.004924264041572056,0.004924264041572056,0.0060809393640102564,0.0060809393640102564,0.000675413959062291,0.0014088088710797247,0.002397003088369033,0.012747758248773,0.012747758248773,0.002397003088369033,0.004883900207826236,0.004854970042537211,0.004241779390917722,0.0015331543775772187,0.009233249224050165,0.01722446087712219,0.01722446087712219,0.01722446087712219,0.01722446087712219,0.01722446087712219,0.01722446087712219,0.01722446087712219,0.01722446087712219,0.01722446087712219,0.01722446087712219,0.01722446087712219,0.01722446087712219,0.01722446087712219,0.01722446087712219,0.01722446087712219,0.0005106227288875431,0.0009881025309652733,0.006957826728186778,0.004571655915197928,0.01722446087712219,0.007531260858761587,0.007814962969699355,0.008082694085746286,0.01722446087712219,0.0005106227288875431,0.007814962969699355,0.008082694085746286,0.01722446087712219,0.004790342978694003,0.0006320796072424693,0.01722446087712219,0.011609667321947431,0.009100264386478913,0.009197924747104892,0.008420710699079447,4.749706596269949e-05,0.0005906994018405628,0.0009396314234800113,0.009100264386478913,0.009197924747104892,0.008420710699079447,4.749706596269949e-05,0.0005906994018405628,0.0009396314234800113,0.0060809393640102564,0.00492426404157206,0.004355808567160205
