"Date","CountryName","RegionName","cases","PredictedDailyNewCases","PredictedDailyNewDeaths","avgcases7days_delta","avgdeaths7days_delta","X","date","estimate","PredictedDailyNewHospital","PredictedDailyNewICU"
2021-12-13,"Bulgaria","",1277,1766,70.131162792539,NA,NA,NA,NA,1766,441.5,132.45
2021-12-14,"Bulgaria","",1277,1766,70.131162792539,NA,NA,NA,NA,1766,441.5,132.45
2021-12-15,"Bulgaria","",1277,1766,70.131162792539,NA,NA,NA,NA,1766,441.5,132.45
2021-12-16,"Bulgaria","",1277,1766,70.131162792539,NA,NA,NA,NA,1766,441.5,132.45
2021-12-17,"Bulgaria","",1277,1766,70.131162792539,NA,NA,NA,NA,1766,441.5,132.45
2021-12-18,"Bulgaria","",1277,1766,70.131162792539,NA,NA,NA,NA,1766,441.5,132.45
2021-12-19,"Bulgaria","",1277,1766,70.131162792539,NA,NA,NA,NA,1766,441.5,132.45
2021-12-20,"Bulgaria","",1277,1766,70.131162792539,NA,NA,NA,NA,1766,441.5,132.45
2021-12-21,"Bulgaria","",1277,1766,70.131162792539,NA,NA,NA,NA,1766,441.5,132.45
2021-12-22,"Bulgaria","",1277,1766,70.131162792539,NA,NA,NA,NA,1766,441.5,132.45
2021-12-23,"Bulgaria","",1277,1766,70.131162792539,NA,NA,NA,NA,1766,441.5,132.45
2021-12-24,"Bulgaria","",1277,1766,70.131162792539,NA,NA,NA,NA,1766,441.5,132.45
2021-12-25,"Bulgaria","",1277,1766,70.131162792539,NA,NA,NA,NA,1766,441.5,132.45
2021-12-26,"Bulgaria","",1277,1766,70.131162792539,NA,NA,NA,NA,1766,441.5,132.45
2021-12-27,"Bulgaria","",1277,1766,70.131162792539,NA,NA,NA,NA,1766,441.5,132.45
2021-12-28,"Bulgaria","",1277,1766,70.131162792539,NA,NA,NA,NA,1766,441.5,132.45
2021-12-29,"Bulgaria","",1277,1766,70.131162792539,NA,NA,NA,NA,1766,441.5,132.45
2021-12-30,"Bulgaria","",1277,1766,70.131162792539,NA,NA,NA,NA,1766,441.5,132.45
2021-12-31,"Bulgaria","",1277,1766,70.131162792539,NA,NA,NA,NA,1766,441.5,132.45
