"countryname","countrycode","regionname","regioncode","jurisdiction","date","c1_school.closing","c1_flag","c2_workplace.closing","c2_flag","c3_cancel.public.events","c3_flag","c4_restrictions.on.gatherings","c4_flag","c5_close.public.transport","c5_flag","c6_stay.at.home.requirements","c6_flag","c7_restrictions.on.internal.movement","c7_flag","c8_international.travel.controls","e1_income.support","e1_flag","e2_debt.contract.relief","e3_fiscal.measures","e4_international.support","h1_public.information.campaigns","h1_flag","h2_testing.policy","h3_contact.tracing","h4_emergency.investment.in.healthcare","h5_investment.in.vaccines","h6_facial.coverings","h6_flag","h7_vaccination.policy","h7_flag","m1_wildcard","confirmedcases","confirmeddeaths","stringencyindex","stringencyindexfordisplay","stringencylegacyindex","stringencylegacyindexfordisplay","governmentresponseindex","governmentresponseindexfordisplay","containmenthealthindex","containmenthealthindexfordisplay","economicsupportindex","economicsupportindexfordisplay","cases","deaths","avgcases7days","avgdeaths7days","cases_delta","deaths_delta","avgcases7days_delta","avgdeaths7days_delta","population","iso2","conf_date","conf_countrycode2","conf_population","conf_cases","conf_deaths","conf_cases_prev_week","conf_deaths_prev_week","conf_cases_infected","conf_cum_deaths","conf_cases_contagious","conf_cases_active","conf_p_cases_infected","conf_p_cases","conf_p_cases_contagious","conf_p_cases_active","ccfr_date","ccfr_countrycode","ccfr_population","ccfr_cases","ccfr_deaths","ccfr_cum_cases","ccfr_cum_deaths","ccfr_cases_infected","ccfr_cases_infected_low","ccfr_cases_infected_high","ccfr_cases_daily","ccfr_cases_contagious","ccfr_cases_active","ccfr_p_cases_infected","ccfr_p_cases_infected_low","ccfr_p_cases_infected_high","ccfr_p_cases_daily","ccfr_p_cases_contagious","ccfr_p_cases_active","fatal_date","fatal_countrycode","fatal_population","fatal_cases","fatal_deaths","fatal_cum_cases","fatal_cum_deaths","fatal_cases_infected","fatal_cases_daily","fatal_cases_contagious","fatal_cases_active","fatal_p_cum_cases","fatal_p_cum_deaths","fatal_p_cases_infected","fatal_p_cases_daily","fatal_p_cases_contagious","fatal_p_cases_active","gmob_country_region_code","gmob_country_region","gmob_sub_region_1","gmob_sub_region_2","gmob_metro_area","gmob_iso_3166_2_code","gmob_census_fips_code","gmob_date","gmob_retail_and_recreation_percent_change_from_baseline","gmob_grocery_and_pharmacy_percent_change_from_baseline","gmob_parks_percent_change_from_baseline","gmob_transit_stations_percent_change_from_baseline","gmob_workplaces_percent_change_from_baseline","gmob_residential_percent_change_from_baseline"
"Aruba","ABW",NA,NA,"NAT_TOTAL",2020-11-16,1,1,0,NA,2,0,4,1,0,NA,0,NA,0,NA,1,1,0,2,0,0,2,1,2,1,0,0,2,1,0,NA,NA,4668,44,37.04,37.04,39.29,39.29,41.67,41.67,38.46,38.46,62.5,62.5,6,0,8.85714285714286,0.428571428571429,2,0,0,-0.142857142857143,106031,"AW","2020/11/16","AW",106310,62,4,818,19,4662,44,3094,4557,0.0438528830777914,0.000583200075251623,0.0291035650456213,0.0428652055309943,"2020/11/16","AW",106031,6,0,4668,44,3302.0746834385,3153.61966749926,3457.518142526,0,356.775012708829,502.046683750253,0.0311425402329366,0.029742430680643,0.0326085592187756,0,0.00336481795615272,0.00473490473305215,"2020/11/16","AW",106031,6,0,4668,45,3333.33333333333,0,72.463768115942,144.927536231884,0.0440248606539597,0.000424404183682131,0.0314373469394171,0,0.000683420585639502,0.001366841171279,"AW","Aruba",NA,NA,NA,NA,NA,"2020-11-16",-23,-11,16,-50,-9,7
"Aruba","ABW",NA,NA,"NAT_TOTAL",2020-11-17,1,1,0,NA,2,0,4,1,0,NA,0,NA,0,NA,1,1,0,2,0,0,2,1,2,1,0,0,2,1,0,NA,NA,4676,44,37.04,37.04,39.29,39.29,41.67,41.67,38.46,38.46,62.5,62.5,8,0,7.71428571428571,0.285714285714286,2,0,-1.14285714285714,-0.142857142857143,106031,"AW",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/11/17","AW",106031,8,0,4676,44,3298.71657386091,3150.40859175768,3454.00627180031,0,340.279672117482,502.046683750253,0.0311108692161812,0.029712146370002,0.0325754380492527,0,0.00320924703263651,0.00473490473305215,"2020/11/17","AW",106031,8,0,4676,45,3333.33333333333,0,0,144.927536231884,0.0441003102866143,0.000424404183682131,0.0314373469394171,0,0,0.001366841171279,"AW","Aruba",NA,NA,NA,NA,NA,"2020-11-17",-23,-13,13,-53,-7,6
"Aruba","ABW",NA,NA,"NAT_TOTAL",2020-11-18,1,1,0,NA,2,0,4,1,0,NA,0,NA,0,NA,1,1,0,2,0,0,2,1,2,1,0,0,2,1,0,NA,NA,4685,45,37.04,37.04,39.29,39.29,41.67,41.67,38.46,38.46,62.5,62.5,9,1,7.71428571428571,0.285714285714286,1,1,0,0,106031,"AW",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/11/18","AW",106031,9,1,4685,45,3371.3691878621,3222.98025197199,3526.59008503435,50.3742647311701,390.653936848652,470.7843769286,0.0317960708459045,0.0303965845080401,0.0332599908049,0.000475089971151551,0.00368433700378806,0.00444006353734851,"2020/11/18","AW",106031,9,1,4685,46,3333.33333333333,0,0,144.927536231884,0.0441851911233507,0.000433835387763956,0.0314373469394171,0,0,0.001366841171279,"AW","Aruba",NA,NA,NA,NA,NA,"2020-11-18",-22,-9,9,-52,-8,6
"Aruba","ABW",NA,NA,"NAT_TOTAL",2020-11-19,1,0,0,NA,2,0,4,1,0,NA,0,NA,0,NA,1,1,0,2,0,0,2,1,2,1,0,0,2,1,0,NA,NA,4693,45,35.19,35.19,35.71,35.71,40.56,40.56,37.18,37.18,62.5,62.5,8,0,7.71428571428571,0.285714285714286,-1,-1,0,0,106031,"AW",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/11/19","AW",106031,8,0,4693,45,3368.64120963985,3220.36866454215,3523.74053450094,11.0048847652365,333.055523216385,460.407464349648,0.0317703427265597,0.0303719540940117,0.0332331161122779,0.000103789314117914,0.00314111461003277,0.00434219675707716,"2020/11/19","AW",106031,8,0,4693,46,3333.33333333333,0,0,72.463768115942,0.0442606407560053,0.000433835387763956,0.0314373469394171,0,0,0.000683420585639502,"AW","Aruba",NA,NA,NA,NA,NA,"2020-11-19",-21,-10,15,-49,-6,6
"Aruba","ABW",NA,NA,"NAT_TOTAL",2020-11-20,1,0,0,NA,2,0,4,1,0,NA,0,NA,0,NA,1,1,0,2,0,0,2,1,2,1,0,0,2,1,0,NA,NA,4698,45,35.19,35.19,35.71,35.71,40.56,40.56,37.18,37.18,62.5,62.5,5,0,6.85714285714286,0.285714285714286,-3,0,-0.857142857142858,0,106031,"AW",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/11/20","AW",106031,5,0,4698,45,3364.00343444541,3215.93167215225,3518.892893451,0,333.055523216385,460.407464349648,0.0317266029222153,0.030330107913273,0.0331873970202205,0,0.00314111461003277,0.00434219675707716,"2020/11/20","AW",106031,5,0,4698,46,3333.33333333333,0,0,72.463768115942,0.0443077967764144,0.000433835387763956,0.0314373469394171,0,0,0.000683420585639502,"AW","Aruba",NA,NA,NA,NA,NA,"2020-11-20",-12,-3,19,-49,-4,3
"Aruba","ABW",NA,NA,"NAT_TOTAL",2020-11-21,1,0,0,NA,2,0,4,1,0,NA,0,NA,0,NA,1,1,0,2,0,0,2,1,2,1,0,0,2,1,0,NA,NA,4724,45,35.19,35.19,35.71,35.71,40.56,40.56,37.18,37.18,62.5,62.5,26,0,9.42857142857143,0.142857142857143,21,0,2.57142857142857,-0.142857142857143,106031,"AW",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/11/21","AW",106031,26,0,4724,45,3374.61507104295,3226.07287559778,3529.99678458909,1.33608620865834,268.52287831584,461.743550558307,0.0318266834326089,0.0304257516726031,0.0332921200836462,1.26009017047688e-05,0.00253249406603578,0.00435479765878193,"2020/11/21","AW",106031,26,0,4724,46,3333.33333333333,0,0,72.463768115942,0.0445530080825419,0.000433835387763956,0.0314373469394171,0,0,0.000683420585639502,"AW","Aruba",NA,NA,NA,NA,NA,"2020-11-21",-15,-2,16,-53,-9,5
"Aruba","ABW",NA,NA,"NAT_TOTAL",2020-11-22,1,0,0,NA,2,0,4,1,0,NA,0,NA,0,NA,1,1,0,2,0,0,2,1,2,1,0,0,2,1,0,NA,NA,4731,45,35.19,35.19,35.71,35.71,40.56,40.56,37.18,37.18,62.5,62.5,7,0,9.85714285714286,0.142857142857143,-19,0,0.428571428571429,0,106031,"AW",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/11/22","AW",106031,7,0,4731,45,3371.67083447387,3223.25491030418,3526.92062290814,1.69353862536354,192.59995055475,421.183787039258,0.0317989157366607,0.0303991748668237,0.0332631081750445,1.59721083962572e-05,0.00181644943983128,0.00397227025152321,"2020/11/22","AW",106031,7,0,4731,46,3333.33333333333,0,0,72.463768115942,0.0446190265111147,0.000433835387763956,0.0314373469394171,0,0,0.000683420585639502,"AW","Aruba",NA,NA,NA,NA,NA,"2020-11-22",-18,-7,12,-56,-13,4
"Aruba","ABW",NA,NA,"NAT_TOTAL",2020-11-23,1,0,0,NA,2,0,4,1,0,NA,0,NA,0,NA,1,1,0,2,0,0,2,1,2,1,0,0,2,1,0,NA,NA,4737,45,35.19,35.19,35.71,35.71,40.56,40.56,37.18,37.18,62.5,62.5,6,0,9.85714285714286,0.142857142857143,-1,0,0,0,106031,"AW","2020/11/23","AW",106310,69,1,652,15,4731,45,2734,4618,0.0445019283228295,0.000649045245038096,0.0257172420280312,0.0434389991534192,"2020/11/23","AW",106031,6,0,4737,45,3367.81516140003,3219.56565123206,3522.89103252655,0,121.231912746211,404.68844644791,0.0317625520970285,0.0303643807116038,0.0332251042857895,0,0.00114336291033953,0.003816699328007,"2020/11/23","AW",106031,6,0,4737,46,3333.33333333333,0,0,0,0.0446756137356056,0.000433835387763956,0.0314373469394171,0,0,0,"AW","Aruba",NA,NA,NA,NA,NA,"2020-11-23",-11,0,36,-48,-9,4
"Aruba","ABW",NA,NA,"NAT_TOTAL",2020-11-24,1,0,0,NA,1,0,3,1,0,NA,0,NA,0,NA,1,1,0,2,0,0,2,1,2,1,0,0,2,1,0,NA,NA,4751,45,26.85,26.85,32.86,32.86,35.56,35.56,31.41,31.41,62.5,62.5,14,0,10.7142857142857,0.142857142857143,8,0,0.857142857142856,0,106031,"AW",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/11/24","AW",106031,14,0,4751,45,3369.59760534638,3221.26634000746,3524.75915478934,0,121.231912746211,404.68844644791,0.0317793626896509,0.0303804202545242,0.0332427229280997,0,0.00114336291033953,0.003816699328007,"2020/11/24","AW",106031,14,0,4751,46,3333.33333333333,0,0,0,0.0448076505927512,0.000433835387763956,0.0314373469394171,0,0,0,"AW","Aruba",NA,NA,NA,NA,NA,"2020-11-24",-9,0,30,-50,-8,3
"Aruba","ABW",NA,NA,"NAT_TOTAL",2020-11-25,1,0,0,NA,1,0,3,1,0,NA,0,NA,0,NA,1,1,0,2,0,0,2,1,2,1,0,0,2,1,0,NA,NA,4778,45,26.85,26.85,32.86,32.86,35.56,35.56,31.41,31.41,62.5,62.5,27,0,13.2857142857143,0,13,0,2.57142857142857,-0.142857142857143,106031,"AW",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/11/25","AW",106031,27,0,4778,45,3380.59143268681,3231.77292605121,3536.26281804379,2.99169601159429,124.223608757805,339.076844062001,0.0318830477189389,0.0304795100117061,0.033351216323941,2.8215295636128e-05,0.00117157820597566,0.00319790291576992,"2020/11/25","AW",106031,27,0,4778,46,3333.33333333333,0,0,0,0.0450622931029605,0.000433835387763956,0.0314373469394171,0,0,0,"AW","Aruba",NA,NA,NA,NA,NA,"2020-11-25",-7,1,22,-49,-9,4
"Aruba","ABW",NA,NA,"NAT_TOTAL",2020-11-26,1,0,0,NA,1,0,3,1,0,NA,0,NA,0,NA,1,1,0,2,0,0,2,1,2,1,0,0,2,1,0,NA,NA,4791,45,26.85,26.85,32.86,32.86,35.56,35.56,31.41,31.41,62.5,62.5,13,0,14,0,-14,0,0.714285714285714,0,106031,"AW",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/11/26","AW",106031,13,0,4791,45,3381.43369275866,3232.57483559924,3537.1474443851,6.77116227318947,79.2988044744875,345.84800633519,0.0318909912455665,0.0304870729843088,0.0333595594155021,6.38602132696049e-05,0.000747883208443639,0.00326176312903953,"2020/11/26","AW",106031,13,0,4791,46,3333.33333333333,0,0,0,0.0451848987560242,0.000433835387763956,0.0314373469394171,0,0,0,"AW","Aruba",NA,NA,NA,NA,NA,"2020-11-26",-6,3,30,-52,-7,2
"Aruba","ABW",NA,NA,"NAT_TOTAL",2020-11-27,1,0,0,NA,1,0,3,1,0,NA,0,NA,0,NA,1,1,0,2,0,0,2,1,2,1,0,0,2,1,0,NA,NA,4808,45,26.85,26.85,32.86,32.86,35.56,35.56,31.41,31.41,62.5,62.5,17,0,15.7142857142857,0,4,0,1.71428571428571,0,106031,"AW",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/11/27","AW",106031,17,0,4808,45,3384.65561206018,3235.65136203032,3540.52162315229,3.2219193015253,77.3935519167376,283.201194527513,0.0319213778240343,0.0305160883329434,0.033391381984064,3.03865784678566e-05,0.00072991438274408,0.00267092826180563,"2020/11/27","AW",106031,17,0,4808,46,3405.79710144928,72.463768115942,72.463768115942,72.463768115942,0.0453452292254152,0.000433835387763956,0.0321207675250566,0.000683420585639502,0.000683420585639502,0.000683420585639502,"AW","Aruba",NA,NA,NA,NA,NA,"2020-11-27",7,6,66,-49,-7,0
"Aruba","ABW",NA,NA,"NAT_TOTAL",2020-11-28,1,0,0,NA,1,0,3,1,0,NA,0,NA,0,NA,1,1,0,2,0,0,2,1,2,1,0,0,2,1,0,NA,NA,4833,45,26.85,26.85,32.86,32.86,35.56,35.56,31.41,31.41,62.5,62.5,25,0,15.5714285714286,0,8,0,-0.142857142857142,0,106031,"AW",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/11/28","AW",106031,25,0,4833,45,3393.11039596983,3243.7300956958,3549.36995976199,8.454783909649,85.8483358263866,214.039512050708,0.032001116616554,0.0305922805188652,0.0334748324524148,7.9738792519631e-05,0.000809653175263711,0.0020186503197245,"2020/11/28","AW",106031,25,0,4833,46,3405.79710144928,0,72.463768115942,72.463768115942,0.0455810093274608,0.000433835387763956,0.0321207675250566,0,0.000683420585639502,0.000683420585639502,"AW","Aruba",NA,NA,NA,NA,NA,"2020-11-28",-3,8,33,-49,-9,2
"Aruba","ABW",NA,NA,"NAT_TOTAL",2020-11-29,1,0,0,NA,1,0,3,1,0,NA,0,NA,0,NA,1,1,0,2,0,0,2,1,2,1,0,0,2,1,0,NA,NA,4838,45,26.85,26.85,32.86,32.86,35.56,35.56,31.41,31.41,62.5,62.5,5,0,15.2857142857143,0,-20,0,-0.285714285714285,0,106031,"AW",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/11/29","AW",106031,5,0,4838,45,3387.08803856284,3237.96905693679,3543.07443315368,0,85.8483358263866,142.671474242169,0.0319443185347949,0.0305379469866057,0.0334154580561692,0,0.000809653175263711,0.00134556379023275,"2020/11/29","AW",106031,5,0,4838,46,3405.79710144928,0,72.463768115942,72.463768115942,0.04562816534787,0.000433835387763956,0.0321207675250566,0,0.000683420585639502,0.000683420585639502,"AW","Aruba",NA,NA,NA,NA,NA,"2020-11-29",-10,1,17,-53,-10,2
"Aruba","ABW",NA,NA,"NAT_TOTAL",2020-11-30,1,0,0,NA,1,0,3,1,0,NA,0,NA,0,NA,1,1,0,2,0,0,2,1,2,1,0,0,2,1,0,NA,NA,4845,45,26.85,26.85,32.86,32.86,35.56,35.56,31.41,31.41,62.5,62.5,7,0,15.4285714285714,0,2,0,0.142857142857142,0,106031,"AW","2020/11/30","AW",106310,107,0,644,13,4838,45,2389,4719,0.0455084187752798,0.00100649045245038,0.0224720158028408,0.0443890508889098,"2020/11/30","AW",106031,7,0,4845,45,3382.13332693706,3233.22869364381,3537.89568417042,0,35.4740710952165,142.671474242169,0.0318975896382856,0.0304932396529676,0.0333666162176195,0,0.00033456320411216,0.00134556379023275,"2020/11/30","AW",106031,7,0,4845,46,3405.79710144928,0,72.463768115942,72.463768115942,0.0456941837764427,0.000433835387763956,0.0321207675250566,0,0.000683420585639502,0.000683420585639502,"AW","Aruba",NA,NA,NA,NA,NA,"2020-11-30",-1,6,45,-45,-8,2
"Aruba","ABW",NA,NA,"NAT_TOTAL",2020-12-01,0,NA,0,NA,1,0,3,1,0,NA,1,1,0,NA,1,1,0,2,0,0,2,1,2,1,0,0,3,1,0,NA,NA,4872,45,28.7,28.7,36.43,36.43,38.33,38.33,34.62,34.62,62.5,62.5,27,0,17.2857142857143,0,20,0,1.85714285714286,0,106031,"AW",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/12/01","AW",106031,27,0,4872,45,3391.11946679305,3241.81513725266,3547.30012390788,0,24.4691863299799,142.671474242169,0.0319823397571753,0.0305742201549798,0.0334553114080588,0,0.000230773889994246,0.00134556379023275,"2020/12/01","AW",106031,27,0,4872,46,3405.79710144928,0,72.463768115942,72.463768115942,0.045948826286652,0.000433835387763956,0.0321207675250566,0,0.000683420585639502,0.000683420585639502,"AW","Aruba",NA,NA,NA,NA,NA,"2020-12-01",0,7,30,-49,-7,1
"Aruba","ABW",NA,NA,"NAT_TOTAL",2020-12-02,0,NA,0,NA,1,0,3,1,0,NA,1,1,0,NA,1,1,0,2,0,0,2,1,2,1,0,0,3,1,0,NA,NA,4902,45,28.7,28.7,36.43,36.43,38.33,38.33,34.62,34.62,62.5,62.5,30,0,17.7142857142857,0,3,0,0.428571428571431,0,106031,"AW",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/12/02","AW",106031,30,0,4902,45,3402.12141408762,3252.32892536028,3558.81289433584,0,24.4691863299799,90.9755076856618,0.0320861013674079,0.0306733778362958,0.033563890695512,0,0.000230773889994246,0.000858008579431127,"2020/12/02","AW",106031,30,0,4902,46,3405.79710144928,0,72.463768115942,72.463768115942,0.0462317624091068,0.000433835387763956,0.0321207675250566,0,0.000683420585639502,0.000683420585639502,"AW","Aruba",NA,NA,NA,NA,NA,"2020-12-02",-3,6,16,-46,-7,2
"Aruba","ABW",NA,NA,"NAT_TOTAL",2020-12-03,0,NA,0,NA,1,0,3,1,0,NA,1,1,0,NA,1,1,0,2,0,0,2,1,2,1,0,0,3,1,0,NA,NA,4923,45,28.7,28.7,36.43,36.43,38.33,38.33,34.62,34.62,62.5,62.5,21,0,18.8571428571429,0,-9,0,1.14285714285714,0,106031,"AW",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/12/03","AW",106031,21,0,4923,45,3406.42757145083,3256.44116235968,3563.32211177803,3.33783798225113,26.4709381035727,89.1861738086377,0.0321267136163087,0.0307121611826699,0.0336064180454587,3.14798312026778e-05,0.000249652819492155,0.000841133006466389,"2020/12/03","AW",106031,21,0,4923,46,3478.26086956522,72.463768115942,144.927536231884,144.927536231884,0.0464298176948251,0.000433835387763956,0.0328041881106961,0.000683420585639502,0.001366841171279,0.001366841171279,"AW","Aruba",NA,NA,NA,NA,NA,"2020-12-03",-4,2,20,-48,-8,2
"Aruba","ABW",NA,NA,"NAT_TOTAL",2020-12-04,0,NA,0,NA,1,0,3,1,0,NA,1,1,0,NA,1,1,0,2,0,0,2,1,2,1,0,0,3,1,0,NA,NA,4942,45,28.7,28.7,36.43,36.43,38.33,38.33,34.62,34.62,62.5,62.5,19,0,19.1428571428571,0,-2,0,0.285714285714285,0,106031,"AW",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/12/04","AW",106031,19,0,4942,45,3408.71655402894,3258.62506069946,3565.7212257543,12.2683200768588,37.045719555068,101.454493885497,0.0321483014781426,0.0307327579736064,0.0336290445789845,0.000115705030386008,0.000349385741481906,0.000956838036852397,"2020/12/04","AW",106031,19,0,4942,46,3478.26086956522,0,144.927536231884,144.927536231884,0.0466090105723798,0.000433835387763956,0.0328041881106961,0,0.001366841171279,0.001366841171279,"AW","Aruba",NA,NA,NA,NA,NA,"2020-12-04",1,9,38,-33,-5,0
"Aruba","ABW",NA,NA,"NAT_TOTAL",2020-12-05,0,NA,1,1,1,0,3,1,0,NA,1,1,0,NA,1,1,0,2,0,0,2,1,2,1,0,0,3,1,0,NA,NA,4957,45,32.41,32.41,43.57,43.57,40.56,40.56,37.18,37.18,62.5,62.5,15,0,17.7142857142857,0,-4,0,-1.42857142857143,0,106031,"AW",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/12/05","AW",106031,15,0,4957,45,3407.71587224723,3257.66416967227,3564.67912625073,0,37.045719555068,101.454493885497,0.0321388638440383,0.0307236956142286,0.0336192163258927,0,0.000349385741481906,0.000956838036852397,"2020/12/05","AW",106031,15,0,4957,46,3478.26086956522,0,144.927536231884,144.927536231884,0.0467504786336072,0.000433835387763956,0.0328041881106961,0,0.001366841171279,0.001366841171279,"AW","Aruba",NA,NA,NA,NA,NA,"2020-12-05",0,13,28,-50,-10,2
"Aruba","ABW",NA,NA,"NAT_TOTAL",2020-12-06,0,NA,1,1,1,0,3,1,0,NA,1,1,0,NA,1,1,0,2,0,0,2,1,2,1,0,0,3,1,0,NA,NA,4965,45,32.41,32.41,43.57,43.57,40.56,40.56,37.18,37.18,62.5,62.5,8,0,18.1428571428571,0,-7,0,0.428571428571427,0,106031,"AW",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/12/06","AW",106031,8,0,4965,45,3401.58476625276,3251.79823501773,3558.27086607042,0,37.045719555068,51.0802291543264,0.0320810401321572,0.030668372787371,0.0335587787163228,0,0.000349385741481906,0.000481748065700846,"2020/12/06","AW",106031,8,0,4965,46,3478.26086956522,0,144.927536231884,144.927536231884,0.0468259282662618,0.000433835387763956,0.0328041881106961,0,0.001366841171279,0.001366841171279,"AW","Aruba",NA,NA,NA,NA,NA,"2020-12-06",-6,1,26,-52,-13,2
"Aruba","ABW",NA,NA,"NAT_TOTAL",2020-12-07,0,NA,1,1,1,0,3,1,0,NA,1,1,0,NA,1,1,0,2,0,0,2,1,2,1,0,0,3,1,0,NA,NA,4966,45,32.41,32.41,43.57,43.57,40.56,40.56,37.18,37.18,62.5,62.5,1,0,17.2857142857143,0,-7,0,-0.857142857142858,0,106031,"AW","2020/12/07","AW",106310,127,0,643,11,4965,45,1919,4843,0.046703038284263,0.00119461950898316,0.0180509829743204,0.045555451039413,"2020/12/07","AW",106031,1,0,4966,45,3390.64576605186,3241.33645518981,3546.83287890031,0,34.0540235434737,40.0753443890899,0.0319778721888114,0.0305697056067548,0.0334509047250361,0,0.000321170445845778,0.000377958751582932,"2020/12/07","AW",106031,1,0,4966,46,3478.26086956522,0,144.927536231884,144.927536231884,0.0468353594703436,0.000433835387763956,0.0328041881106961,0,0.001366841171279,0.001366841171279,"AW","Aruba",NA,NA,NA,NA,NA,"2020-12-07",-2,5,42,-43,-10,3
"Aruba","ABW",NA,NA,"NAT_TOTAL",2020-12-08,0,NA,1,1,1,0,3,1,0,NA,1,1,0,NA,1,1,0,2,0,0,2,1,2,1,0,0,3,1,0,NA,NA,4984,45,32.41,32.41,43.57,43.57,40.56,40.56,37.18,37.18,62.5,62.5,18,0,16,0,17,0,-1.28571428571428,0,106031,"AW",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/12/08","AW",106031,18,0,4984,45,3391.63419114485,3242.27691165233,3547.87169633841,0,27.2828612702842,40.0753443890899,0.031987194227583,0.0305785752435828,0.0334607020242986,0,0.000257310232576173,0.000377958751582932,"2020/12/08","AW",106031,18,0,4984,46,3478.26086956522,0,144.927536231884,144.927536231884,0.0470051211438164,0.000433835387763956,0.0328041881106961,0,0.001366841171279,0.001366841171279,"AW","Aruba",NA,NA,NA,NA,NA,"2020-12-08",-6,-2,34,-51,-7,2
"Aruba","ABW",NA,NA,"NAT_TOTAL",2020-12-09,0,NA,1,1,1,0,3,1,0,NA,1,1,0,NA,1,1,0,2,0,0,2,1,2,1,0,0,3,1,0,NA,NA,4996,45,32.41,32.41,43.57,43.57,40.56,40.56,37.18,37.18,62.5,62.5,12,0,13.4285714285714,0,-6,0,-2.57142857142857,0,106031,"AW",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/12/09","AW",106031,12,0,4996,45,3388.96071589327,3239.7170332514,3545.07959059046,0,24.0609419687589,38.7392581804315,0.0319619801368776,0.030554432507959,0.0334343691051717,0,0.000226923654108317,0.000365357849878163,"2020/12/09","AW",106031,12,0,4996,46,3478.26086956522,0,72.463768115942,144.927536231884,0.0471182955927983,0.000433835387763956,0.0328041881106961,0,0.000683420585639502,0.001366841171279,"AW","Aruba",NA,NA,NA,NA,NA,"2020-12-09",-8,-3,23,-45,-10,3
"Aruba","ABW",NA,NA,"NAT_TOTAL",2020-12-10,0,NA,1,1,1,0,3,1,0,NA,1,1,0,NA,1,1,0,2,0,0,2,1,2,1,0,0,3,1,0,NA,NA,5011,46,32.41,32.41,43.57,43.57,40.56,40.56,37.18,37.18,62.5,62.5,15,1,12.5714285714286,0.142857142857143,3,1,-0.857142857142858,0.142857142857143,106031,"AW",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/12/10","AW",106031,15,1,5011,46,3463.89267088855,3314.48178543837,3620.03873068456,0,15.6061580591099,37.045719555068,0.0326686786966882,0.0312595541439614,0.0341413240531973,0,0.000147184861588686,0.000349385741481906,"2020/12/10","AW",106031,15,1,5011,47,3478.26086956522,0,72.463768115942,144.927536231884,0.0472597636540257,0.000443266591845781,0.0328041881106961,0,0.000683420585639502,0.001366841171279,"AW","Aruba",NA,NA,NA,NA,NA,"2020-12-10",-7,-1,35,-44,-10,2
"Aruba","ABW",NA,NA,"NAT_TOTAL",2020-12-11,0,NA,1,1,1,0,3,1,0,NA,1,1,0,NA,1,1,0,2,0,0,2,1,2,1,0,0,3,1,0,NA,NA,5031,46,32.41,32.41,43.57,43.57,40.56,40.56,37.18,37.18,62.5,62.5,20,0,12.7142857142857,0.142857142857143,5,-1,0.142857142857142,0,106031,"AW",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/12/11","AW",106031,20,0,5031,46,3467.141893677,3317.58667503904,3623.43898995454,50.5599979529111,66.166156012021,87.6057175079791,0.0326993227799134,0.0312888369914369,0.0341733925923036,0.000476841659070565,0.000624026520659251,0.000826227400552471,"2020/12/11","AW",106031,20,0,5031,47,3478.26086956522,0,72.463768115942,144.927536231884,0.0474483877356622,0.000443266591845781,0.0328041881106961,0,0.000683420585639502,0.001366841171279,"AW","Aruba",NA,NA,NA,NA,NA,"2020-12-11",-1,5,48,-35,-6,-2
